EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,Display,Direction,Timestamp
2404.24,2377.87,2375.45,2377.6,2391.28,2419.71,2378.94,2401.11,0.0649414,0.976074,-0.173096,-1.64795,1.2207,1.70898,66.6667,60,1,Arrow,Right,725462
-2584.49,-2612.2,-2612.56,-2610.59,-2598.52,-2570.81,-2609.88,-2587.26,0.0644531,0.976318,-0.171631,-1.70898,1.09863,1.83105,66.6667,61,1,Arrow,Right,727939
-3833.59,-3861.22,-3861.4,-3859.34,-3847.36,-3820.81,-3858.27,-3836.36,0.0625,0.97583,-0.171143,-1.7395,1.09863,1.83105,66.6667,62,1,Arrow,Right,730420
-3833.41,-3860.24,-3861.04,-3858.81,-3846.65,-3820.45,-3858.09,-3836.63,0.0639648,0.974365,-0.169922,-1.77002,1.06812,1.92261,66.6667,63,1,Arrow,Right,795574
-3833.06,-3860.33,-3860.59,-3858.72,-3847.36,-3820.18,-3857.82,-3836.36,0.067627,0.976562,-0.169922,-1.67847,1.09863,1.98364,66.6667,64,1,Arrow,Right,795784
-3832.61,-3859.88,-3860.5,-3858,-3846.56,-3819.82,-3857.2,-3835.92,0.0683594,0.973877,-0.170898,-1.70898,0.976562,1.98364,66.6667,65,1,Arrow,Right,795912
-3832.34,-3859.88,-3859.61,-3857.82,-3846.56,-3819.65,-3857.37,-3835.65,0.0683594,0.974365,-0.173096,-1.67847,1.0376,2.01416,66.6667,66,1,Arrow,Right,796035
-3832.52,-3858.98,-3859.16,-3856.75,-3846.65,-3819.47,-3856.75,-3835.11,0.0717773,0.9729,-0.171875,-1.70898,1.09863,1.98364,66.6667,67,1,Arrow,Right,796158
-3831.72,-3858.36,-3858.18,-3856.3,-3845.93,-3819.38,-3856.3,-3834.58,0.0725098,0.970459,-0.17334,-1.67847,1.15967,1.98364,66.6667,68,1,Arrow,Right,796282
-3831.27,-3858.45,-3858,-3855.85,-3845.75,-3818.93,-3855.85,-3834.67,0.0725098,0.971191,-0.173584,-1.70898,1.19019,1.98364,66.6667,69,1,Arrow,Right,796406
-3831,-3858.45,-3857.82,-3855.5,-3845.3,-3819.11,-3855.77,-3834.22,0.0725098,0.971436,-0.169434,-1.52588,1.25122,1.89209,66.6667,70,1,Arrow,Right,796528
-3831.18,-3857.91,-3857.37,-3855.41,-3844.95,-3818.84,-3855.41,-3834.13,0.072998,0.971924,-0.170898,-1.49536,1.31226,1.83105,66.6667,71,1,Arrow,Right,796653
-3830.82,-3857.82,-3857.55,-3855.23,-3844.59,-3819.2,-3855.05,-3834.13,0.072998,0.971924,-0.169922,-1.46484,1.37329,1.7395,66.6667,72,1,Arrow,Right,796776
-3830.73,-3857.55,-3857.2,-3854.69,-3844.32,-3818.66,-3854.87,-3833.95,0.0734863,0.969727,-0.168701,-1.34277,1.40381,1.58691,66.6667,73,1,Arrow,Right,796900
-3829.93,-3857.46,-3856.84,-3854.69,-3843.96,-3817.86,-3854.42,-3833.68,0.0754395,0.969727,-0.172363,-1.2207,1.52588,1.58691,66.6667,74,1,Arrow,Right,797022
-3829.93,-3857.02,-3856.21,-3854.33,-3843.52,-3817.86,-3854.07,-3833.06,0.0744629,0.969482,-0.175049,-1.15967,1.5564,1.52588,66.6667,75,1,Arrow,Right,797149
-3830.02,-3856.66,-3855.85,-3853.8,-3843.07,-3817.86,-3853.98,-3832.97,0.0756836,0.970459,-0.173584,-1.0376,1.58691,1.40381,66.6667,76,1,Arrow,Right,797273
-3829.75,-3856.12,-3855.85,-3853.53,-3843.34,-3817.59,-3853.62,-3832.79,0.0751953,0.971436,-0.172119,-0.946045,1.67847,1.34277,66.6667,77,1,Arrow,Right,850433
-3829.66,-3855.85,-3855.68,-3853.53,-3843.07,-3817.41,-3853.35,-3833.06,0.074707,0.9729,-0.170166,-0.915527,1.7395,1.19019,66.6667,78,1,Arrow,Right,852923
-3829.39,-3856.03,-3855.41,-3853.08,-3842.18,-3817.23,-3853.17,-3832.79,0.0742188,0.973145,-0.17041,-0.915527,1.83105,1.19019,66.6667,79,1,Arrow,Right,855400
-3829.03,-3856.21,-3855.41,-3852.82,-3842.18,-3817.59,-3853.17,-3832.88,0.0734863,0.973389,-0.172852,-0.823975,1.86157,1.12915,66.6667,80,1,Arrow,Right,916857
-3828.76,-3856.12,-3855.14,-3852.9,-3842.44,-3817.68,-3852.73,-3832.16,0.0722656,0.97168,-0.174316,-0.793457,2.04468,1.09863,66.6667,81,1,Arrow,Right,917128
-3828.76,-3855.5,-3854.6,-3852.64,-3842.18,-3817.32,-3852.46,-3831.8,0.0717773,0.972656,-0.172119,-0.793457,2.01416,0.976562,66.6667,82,1,Arrow,Right,917324
-3828.76,-3854.87,-3854.51,-3852.01,-3842.18,-3816.87,-3852.37,-3831.63,0.0703125,0.971924,-0.17334,-0.762939,1.92261,0.854492,66.6667,83,1,Arrow,Right,917507
-3828.76,-3855.14,-3853.98,-3851.3,-3842,-3816.52,-3852.1,-3831.63,0.0688477,0.973145,-0.176514,-0.701904,1.80054,0.762939,66.6667,84,1,Arrow,Right,917690
-3828.59,-3854.78,-3854.51,-3851.74,-3841.73,-3816.43,-3851.92,-3831.45,0.0668945,0.974609,-0.176514,-0.610352,1.86157,0.671387,66.6667,85,1,Arrow,Right,917871
-3828.59,-3854.6,-3854.07,-3851.56,-3841.28,-3816.96,-3851.74,-3831.72,0.0673828,0.975342,-0.174561,-0.549316,1.80054,0.701904,66.6667,86,1,Arrow,Right,918055
-3828.05,-3854.25,-3853.89,-3851.38,-3841.82,-3816.52,-3851.3,-3831.63,0.0666504,0.977295,-0.175781,-0.518799,1.70898,0.610352,66.6667,87,1,Arrow,Right,918239
-3827.96,-3854.25,-3853.08,-3851.12,-3841.55,-3816.16,-3851.12,-3831.27,0.0651855,0.977539,-0.175049,-0.457764,1.58691,0.610352,66.6667,88,1,Arrow,Right,918422
-3828.05,-3854.07,-3853.08,-3850.67,-3840.83,-3816.34,-3851.3,-3831.09,0.0654297,0.979248,-0.173828,-0.488281,1.49536,0.610352,66.6667,89,1,Arrow,Right,918606
-3827.78,-3853.98,-3853.35,-3850.58,-3840.75,-3816.25,-3851.12,-3831.09,0.0649414,0.97998,-0.174316,-0.518799,1.37329,0.610352,66.6667,90,1,Arrow,Right,918788
-3827.42,-3853.8,-3852.9,-3850.85,-3840.57,-3816.43,-3851.03,-3831,0.0649414,0.980469,-0.173096,-0.671387,1.2207,0.610352,66.6667,91,1,Arrow,Right,918970
-3827.42,-3853.53,-3852.64,-3850.67,-3840.75,-3816.52,-3850.58,-3830.64,0.0671387,0.977295,-0.173096,-0.732422,1.2207,0.518799,66.6667,92,1,Arrow,Right,919152
